Date, Open, High, Low, Close, Volume
10/10/11, 12150, 12150, 12000, 12000, 129
10/07/11, 12270, 12270, 12050, 12050, 212
10/06/11, 12200, 12250, 12200, 12250, 371
10/05/11, 12000, 12270, 12000, 12270, 218
10/04/11, 12005, 12005, 12000, 12000, 64
09/30/11, 12000, 12270, 12000, 12270, 18
09/29/11, 12050, 12270, 11255, 12270, 643
09/28/11, 12275, 12280, 12250, 12250, 139
09/27/11, 12000, 12200, 12000, 12200, 60
09/26/11, 12285, 12285, 11950, 11950, 159
09/23/11, 12050, 12250, 12000, 12000, 3150
09/22/11, 12250, 12400, 12050, 12250, 611
09/21/11, 12300, 12300, 12105, 12105, 220
09/20/11, 12255, 12440, 12255, 12305, 79
09/19/11, 12200, 12250, 12000, 12250, 27
09/16/11, 12400, 12700, 12150, 12150, 124
09/15/11, 12245, 12300, 12245, 12300, 45
09/14/11, 12050, 12105, 12050, 12105, 131
09/13/11, 12000, 12050, 12000, 12000, 140
09/12/11, 12010, 12100, 11850, 12000, 368
09/09/11, 12350, 12375, 12050, 12200, 203
09/08/11, 12700, 12700, 12395, 12400, 244
09/07/11, 12400, 12720, 12400, 12720, 113
09/06/11, 12800, 12800, 12050, 12050, 257
09/05/11, 12900, 12900, 12750, 12850, 96
09/02/11, 12995, 12995, 12995, 12995, 29
09/01/11, 13000, 13100, 12825, 12865, 141
08/31/11, 13000, 13100, 13000, 13100, 14
08/30/11, 12800, 13000, 12800, 13000, 135
08/29/11, 12900, 13280, 12900, 13005, 46
08/26/11, 13195, 13195, 12980, 12980, 14
08/25/11, 12905, 12905, 12750, 12800, 39
08/24/11, 12975, 13000, 12960, 12960, 80
08/23/11, 13110, 13330, 12955, 13330, 80
08/22/11, 13250, 13250, 13150, 13150, 18
08/19/11, 12915, 13300, 12910, 13300, 74
08/18/11, 13490, 13490, 12850, 13100, 311
08/17/11, 13850, 13980, 13720, 13760, 914
08/16/11, 13855, 13890, 13800, 13890, 139
08/15/11, 13720, 13990, 13720, 13850, 453
08/12/11, 13550, 13995, 13550, 13700, 95
08/11/11, 13015, 13590, 12900, 13570, 510
08/10/11, 13300, 13600, 13000, 13000, 1548
08/09/11, 13350, 13480, 12900, 13000, 463
08/08/11, 13405, 13750, 13305, 13480, 6275
08/05/11, 14050, 14050, 13015, 13895, 476
08/04/11, 14600, 14600, 14150, 14150, 176
08/03/11, 14300, 14600, 14200, 14600, 128
08/02/11, 14450, 14595, 14145, 14550, 180
08/01/11, 14450, 14460, 14440, 14450, 123
07/29/11, 14500, 14500, 14400, 14400, 236
07/28/11, 14505, 14550, 14500, 14550, 230
07/27/11, 14505, 14515, 14500, 14500, 140
07/26/11, 14510, 14510, 14510, 14510, 19
07/25/11, 14500, 14550, 14400, 14550, 81
07/22/11, 14500, 14680, 14500, 14680, 49
07/20/11, 14510, 14515, 14510, 14510, 185
07/19/11, 14515, 14515, 14220, 14500, 280
07/18/11, 14600, 14600, 14515, 14515, 81
07/15/11, 14600, 14650, 14600, 14650, 36
07/14/11, 14720, 14720, 14700, 14720, 141
07/13/11, 14750, 14750, 14650, 14700, 74
07/12/11, 14505, 14800, 14500, 14800, 196
07/11/11, 14845, 14845, 14590, 14590, 60
07/08/11, 14660, 14660, 14630, 14640, 97
07/07/11, 14755, 14755, 14650, 14700, 128
07/06/11, 14780, 14800, 14780, 14800, 31
07/05/11, 15055, 15080, 14725, 14810, 393
07/04/11, 14880, 15100, 14880, 15045, 729
07/01/11, 14620, 14900, 14620, 14880, 1037
06/30/11, 14275, 14580, 14275, 14550, 1175
06/29/11, 14125, 14200, 14125, 14200, 533
06/28/11, 14100, 14195, 14100, 14130, 353
06/27/11, 14000, 14100, 14000, 14080, 514
06/24/11, 13955, 13990, 13955, 13980, 56
06/23/11, 13950, 13950, 13930, 13930, 3
06/22/11, 13970, 13970, 13970, 13970, 2
06/21/11, 13900, 13980, 13900, 13970, 252
06/20/11, 13855, 13900, 13805, 13900, 98
06/17/11, 13895, 13900, 13825, 13900, 65
06/16/11, 13900, 13900, 13865, 13900, 207
06/15/11, 13890, 13890, 13860, 13890, 290
06/14/11, 13870, 13890, 13860, 13890, 58
06/10/11, 13850, 13850, 13850, 13850, 189
06/09/11, 13900, 13900, 13845, 13850, 41
06/08/11, 13855, 13880, 13805, 13820, 82
06/07/11, 13800, 13850, 13800, 13800, 383
06/06/11, 13880, 13900, 13800, 13800, 242
06/03/11, 13700, 13850, 13700, 13850, 103
06/02/11, 13700, 13700, 13700, 13700, 42
06/01/11, 13800, 13880, 13600, 13600, 71
05/31/11, 13855, 13855, 13800, 13800, 12
05/30/11, 13900, 13900, 13900, 13900, 20
05/27/11, 13800, 13950, 13800, 13950, 138
05/26/11, 13780, 13800, 13750, 13800, 144
05/25/11, 13800, 13800, 13795, 13800, 287
05/23/11, 13800, 13800, 13800, 13800, 44
05/20/11, 13850, 13850, 13800, 13800, 117
05/19/11, 13850, 13975, 13850, 13875, 105
05/18/11, 13900, 13970, 13850, 13850, 89
05/17/11, 13895, 13940, 13850, 13850, 89
05/16/11, 13800, 13890, 13800, 13850, 172
05/13/11, 13775, 13900, 13775, 13800, 20
05/12/11, 13470, 13800, 13470, 13505, 123
05/11/11, 13550, 13650, 13470, 13470, 104
05/10/11, 13550, 13600, 13550, 13600, 48
05/09/11, 13650, 13650, 13550, 13550, 161
05/05/11, 13800, 13800, 13800, 13800, 493
05/04/11, 13660, 13800, 13650, 13800, 109
05/03/11, 13945, 13945, 13640, 13640, 32
05/02/11, 13620, 13945, 13615, 13945, 31
04/29/11, 13900, 13995, 13555, 13555, 102
04/28/11, 13950, 13950, 13900, 13900, 262
04/27/11, 14000, 14000, 13950, 13950, 41
04/26/11, 13950, 14000, 13900, 13900, 240
04/22/11, 13910, 13910, 13900, 13900, 95
04/21/11, 13950, 13950, 13900, 13900, 35
04/20/11, 13800, 13995, 13550, 13995, 134
04/19/11, 13950, 13990, 13950, 13990, 8
04/18/11, 13950, 13950, 13800, 13800, 322
04/15/11, 13935, 13950, 13900, 13900, 41
04/14/11, 13890, 13900, 13850, 13850, 508
04/13/11, 13900, 13900, 13875, 13875, 62
04/12/11, 13850, 13850, 13850, 13850, 115
04/11/11, 13855, 13900, 13850, 13850, 3438
04/08/11, 13850, 13870, 13850, 13865, 53
04/07/11, 13800, 13870, 13800, 13820, 101
04/06/11, 13800, 13865, 13800, 13865, 80
04/05/11, 13810, 13875, 13800, 13875, 149
04/04/11, 13800, 13800, 13800, 13800, 152
04/01/11, 13850, 13850, 13800, 13800, 102
03/31/11, 13750, 13850, 13750, 13850, 101
03/30/11, 13800, 13875, 13750, 13750, 46
03/29/11, 13800, 13800, 13705, 13705, 83
03/28/11, 13885, 13890, 13885, 13890, 21
03/25/11, 13630, 13850, 13630, 13850, 109
03/24/11, 13795, 13795, 13795, 13795, 10
03/23/11, 13540, 13795, 13525, 13795, 172
03/22/11, 13320, 13615, 13320, 13540, 706
03/21/11, 13200, 13500, 13200, 13300, 712
03/18/11, 12900, 13000, 12820, 13000, 308
03/17/11, 12970, 13045, 12850, 12850, 2266
03/16/11, 12910, 12950, 12745, 12950, 40374
03/11/11, 13060, 13060, 13000, 13000, 425
03/10/11, 13100, 13100, 13000, 13080, 139
03/09/11, 13095, 13100, 13090, 13100, 99
03/08/11, 13010, 13100, 13000, 13100, 55
03/07/11, 13095, 13100, 13000, 13000, 462
03/04/11, 13025, 13100, 13025, 13100, 89
03/03/11, 13005, 13050, 13000, 13050, 120
03/02/11, 12955, 13100, 12955, 13000, 370
03/01/11, 13100, 13100, 12950, 12950, 902
02/28/11, 13100, 13100, 13055, 13100, 275
02/25/11, 13105, 13105, 13070, 13070, 365
02/24/11, 13000, 13095, 13000, 13095, 186
02/23/11, 13100, 13100, 13005, 13005, 566
02/22/11, 13405, 13495, 13075, 13075, 2695
02/21/11, 13450, 13495, 13400, 13400, 29
02/18/11, 13450, 13495, 13400, 13400, 2570
02/17/11, 13470, 13485, 13400, 13400, 26
02/16/11, 13415, 13500, 13045, 13475, 3488
02/15/11, 13500, 13650, 13400, 13500, 1349
02/14/11, 13900, 13900, 13400, 13500, 760
02/11/11, 13750, 13900, 13600, 13895, 308
02/10/11, 13895, 13895, 13700, 13800, 210
02/09/11, 13900, 13900, 13600, 13900, 337
02/08/11, 14000, 14140, 13805, 13850, 137
02/07/11, 13900, 14210, 13900, 14000, 446
02/04/11, 14150, 14150, 13750, 13890, 592
02/03/11, 14010, 14020, 14000, 14000, 635
02/02/11, 14500, 14500, 13950, 14010, 1106
02/01/11, 14205, 14500, 14000, 14400, 1015
01/31/11, 14010, 14400, 14005, 14200, 194
01/28/11, 14450, 14480, 14205, 14400, 292
01/27/11, 14800, 14800, 14100, 14500, 2161
01/26/11, 14400, 14900, 14400, 14800, 1756
01/25/11, 13850, 14645, 13850, 14300, 2137
01/24/11, 13410, 13930, 13360, 13700, 773
01/21/11, 13200, 13350, 13200, 13350, 178
01/20/11, 13250, 13250, 13105, 13150, 435
01/19/11, 13085, 13350, 13010, 13145, 444
01/18/11, 13000, 13100, 12900, 13095, 330
01/17/11, 12980, 12980, 12810, 12950, 264
01/14/11, 12780, 13010, 12730, 12740, 14708
01/13/11, 12800, 12850, 12700, 12730, 844
01/12/11, 12685, 12840, 12505, 12650, 755
01/11/11, 12600, 12600, 12300, 12590, 4886
01/10/11, 12700, 12700, 12500, 12615, 752
01/07/11, 12550, 12750, 12250, 12530, 3523
01/06/11, 13000, 13000, 12610, 12610, 1982
01/05/11, 12900, 13000, 12800, 12900, 404
01/04/11, 12950, 13050, 12895, 12995, 803
01/03/11, 12815, 13095, 12800, 12800, 4794
12/31/10, 12800, 12950, 12800, 12800, 357
12/30/10, 13100, 13100, 12650, 12900, 1643
12/29/10, 13390, 13500, 13050, 13130, 1256
12/28/10, 13300, 13350, 13130, 13130, 62
12/27/10, 13350, 13400, 13310, 13310, 3570
12/23/10, 13100, 13100, 13050, 13100, 217
12/22/10, 13100, 13195, 13100, 13150, 3120
12/21/10, 13250, 13285, 13100, 13150, 556
12/20/10, 13400, 13400, 13170, 13170, 661
12/17/10, 13245, 13250, 13105, 13170, 1973
12/16/10, 13900, 13900, 13000, 13170, 2788
12/15/10, 13800, 13895, 13750, 13750, 109
12/14/10, 14000, 14000, 13800, 13800, 375
12/13/10, 14000, 14245, 13995, 14000, 317
12/10/10, 14500, 14500, 14000, 14000, 2829
12/09/10, 14900, 14900, 14500, 14500, 332
12/08/10, 14850, 15000, 14800, 14800, 219
12/07/10, 15000, 15000, 14760, 15000, 366
12/06/10, 15000, 15000, 15000, 15000, 425
12/03/10, 15220, 15400, 15100, 15100, 1521
12/02/10, 15050, 15105, 15050, 15105, 343
12/01/10, 15140, 15200, 14900, 14900, 64
11/30/10, 14900, 14900, 14900, 14900, 14
11/29/10, 15050, 15200, 14540, 15000, 196
11/26/10, 15150, 15450, 14800, 15215, 251
11/25/10, 15210, 15250, 15200, 15200, 95
11/24/10, 15235, 15235, 15210, 15210, 119
11/23/10, 15255, 15255, 15250, 15250, 88
11/19/10, 15250, 15500, 15200, 15500, 212
11/18/10, 15500, 15560, 15500, 15550, 76
11/17/10, 15300, 15560, 15300, 15450, 204
11/16/10, 15225, 15450, 15200, 15250, 85
11/15/10, 15500, 15500, 15500, 15500, 44
11/12/10, 15220, 15500, 14820, 15500, 675
11/11/10, 15790, 15790, 15115, 15780, 156
11/10/10, 15960, 15970, 15785, 15785, 65
11/09/10, 15960, 15960, 15960, 15960, 152
11/08/10, 15950, 15980, 15950, 15960, 21
11/05/10, 15940, 15950, 15940, 15950, 49
11/04/10, 15850, 15990, 15800, 15850, 91
11/03/10, 15750, 15785, 15500, 15785, 478
11/02/10, 15785, 15785, 15785, 15785, 85
10/29/10, 15850, 16100, 15750, 15805, 196
10/28/10, 16200, 16200, 16200, 16200, 10
10/27/10, 16100, 16250, 16100, 16250, 37
10/26/10, 16275, 16275, 15900, 16180, 155
10/25/10, 15980, 16295, 15805, 15900, 143
10/22/10, 16010, 16200, 16000, 16050, 347
10/21/10, 16180, 16180, 16180, 16180, 15
10/20/10, 16250, 16250, 16010, 16030, 238
10/19/10, 16210, 16220, 16210, 16220, 98
10/18/10, 16245, 16245, 16200, 16210, 112
10/15/10, 16250, 16450, 16245, 16245, 246
10/14/10, 16000, 16460, 16000, 16460, 457
10/13/10, 16330, 16500, 16000, 16050, 398
10/12/10, 16205, 16400, 16000, 16050, 627
10/11/10, 16500, 16500, 16200, 16200, 69
10/08/10, 16595, 16650, 16305, 16400, 605
10/07/10, 16555, 16590, 16180, 16300, 700
10/06/10, 16650, 16650, 16590, 16590, 51
10/05/10, 16600, 16650, 16590, 16590, 439
10/04/10, 16600, 16600, 16600, 16600, 15
10/01/10, 16560, 16560, 16535, 16535, 184
09/30/10, 16550, 16600, 16550, 16555, 222
09/29/10, 16600, 16750, 16550, 16750, 64
09/28/10, 16575, 16790, 16575, 16625, 78
09/27/10, 16600, 16885, 16600, 16700, 21
09/24/10, 16895, 16895, 16560, 16560, 24
09/23/10, 16880, 16920, 16520, 16895, 38
09/22/10, 16600, 16600, 16500, 16500, 137
09/21/10, 16970, 16970, 16970, 16970, 4
09/20/10, 16995, 16995, 16655, 16960, 28
09/17/10, 16600, 17045, 16600, 17045, 22
09/16/10, 16450, 17550, 16450, 16750, 1765
09/15/10, 16500, 16500, 16400, 16400, 56
09/14/10, 16485, 16500, 16485, 16500, 70
09/13/10, 16400, 16500, 16300, 16485, 146
09/10/10, 16700, 16700, 16125, 16445, 318
09/09/10, 16700, 16700, 16675, 16690, 166
09/08/10, 16650, 16670, 16500, 16670, 112
09/07/10, 16700, 16800, 16690, 16690, 172
09/06/10, 16700, 16710, 16650, 16650, 192
09/03/10, 16650, 16690, 16600, 16650, 73
09/02/10, 16650, 17250, 16500, 17180, 910
09/01/10, 16960, 16960, 16500, 16650, 837
08/31/10, 17010, 17010, 17000, 17000, 142
08/30/10, 17005, 17005, 17005, 17005, 30
08/27/10, 17000, 17195, 16995, 17195, 101
08/26/10, 17000, 17000, 16750, 16900, 315
08/25/10, 16795, 16795, 16795, 16795, 10
08/24/10, 17320, 17320, 16625, 16700, 135
08/23/10, 17300, 17480, 17285, 17480, 117
08/19/10, 17500, 17560, 17290, 17290, 629
08/18/10, 17700, 17700, 17000, 17510, 788
08/17/10, 18800, 18840, 18600, 18725, 1370
08/16/10, 18800, 18800, 18530, 18530, 144
08/13/10, 18800, 18800, 18750, 18800, 129
08/12/10, 18750, 18750, 18750, 18750, 200
08/11/10, 18650, 18750, 18650, 18750, 24
08/09/10, 18800, 18800, 18550, 18550, 163
08/06/10, 18800, 18800, 18700, 18700, 126
08/05/10, 18750, 18800, 18750, 18800, 59
08/04/10, 18800, 18800, 18750, 18750, 101
08/03/10, 18800, 18800, 18750, 18750, 267
08/02/10, 18700, 18800, 18700, 18800, 264
07/30/10, 18700, 18700, 18600, 18690, 114
07/29/10, 18800, 18800, 18600, 18600, 330
07/28/10, 19030, 19030, 18790, 18800, 164
07/27/10, 19100, 19190, 19100, 19190, 35
07/26/10, 19100, 19100, 19100, 19100, 20
07/23/10, 19150, 19150, 19020, 19020, 50
07/22/10, 19080, 19200, 19080, 19200, 289
07/21/10, 19060, 19090, 19060, 19085, 53
07/20/10, 19060, 19060, 19015, 19015, 45
07/19/10, 19020, 19060, 19015, 19015, 13
07/16/10, 19100, 19100, 19015, 19015, 166
07/15/10, 19000, 19100, 19000, 19100, 384
07/14/10, 19000, 19000, 19000, 19000, 40
07/13/10, 19000, 19000, 18800, 19000, 67
07/12/10, 18900, 19000, 18900, 19000, 7
07/09/10, 18800, 18800, 18800, 18800, 660
07/08/10, 18800, 18800, 18700, 18700, 59
07/07/10, 18700, 18700, 18700, 18700, 55
07/06/10, 18800, 18800, 18700, 18700, 30
07/05/10, 18700, 18710, 18700, 18700, 26
07/02/10, 18990, 18990, 18795, 18800, 61
07/01/10, 18590, 18985, 18590, 18985, 428
06/30/10, 18250, 18595, 18250, 18585, 59
06/29/10, 18250, 18250, 18250, 18250, 32
06/28/10, 18240, 18250, 18170, 18175, 220
06/25/10, 18350, 18350, 18005, 18005, 33
06/24/10, 18450, 18500, 18450, 18500, 140
06/22/10, 18275, 18495, 18150, 18150, 458
06/21/10, 18160, 18160, 18150, 18150, 37
06/18/10, 18100, 18100, 18100, 18100, 1
06/17/10, 18290, 18290, 18100, 18100, 246
06/16/10, 18290, 18290, 18290, 18290, 12
06/15/10, 18295, 18300, 18250, 18300, 63
06/14/10, 18300, 18300, 18300, 18300, 19
06/11/10, 18250, 18250, 18245, 18245, 21
06/10/10, 18300, 18300, 18100, 18100, 745
06/09/10, 18500, 18500, 18300, 18300, 2539
06/08/10, 18400, 18400, 18300, 18300, 65
06/07/10, 18285, 18300, 17860, 18000, 885
06/04/10, 18105, 18200, 17860, 17860, 79
06/03/10, 18200, 18200, 18200, 18200, 6
06/02/10, 18020, 18180, 17610, 18180, 621
06/01/10, 18100, 18200, 18100, 18180, 23
05/31/10, 18250, 18250, 18200, 18200, 37
05/28/10, 18300, 18300, 18200, 18250, 38
05/27/10, 18295, 18400, 18295, 18400, 586
05/25/10, 18100, 18300, 17500, 18300, 54
05/21/10, 18150, 18200, 18100, 18100, 398
05/20/10, 18120, 18180, 18120, 18180, 38
05/19/10, 18150, 18150, 18150, 18150, 3
05/18/10, 18250, 18250, 18250, 18250, 19
05/17/10, 18290, 18300, 18105, 18300, 80
05/14/10, 18300, 18300, 18100, 18300, 86
05/13/10, 18100, 18350, 18100, 18350, 52
05/12/10, 18210, 18280, 18000, 18280, 166
05/11/10, 18350, 18350, 18280, 18280, 70
05/10/10, 18300, 18400, 18250, 18250, 121
05/07/10, 18300, 18300, 18150, 18150, 636
05/06/10, 18005, 18390, 18005, 18390, 59
05/05/10, 18250, 18250, 18100, 18105, 142
05/04/10, 18400, 18400, 18300, 18300, 575
05/03/10, 18250, 18300, 18250, 18300, 16
04/30/10, 18400, 18450, 18375, 18450, 1072
04/29/10, 18300, 18300, 18300, 18300, 500
04/28/10, 18050, 18050, 18000, 18000, 164
04/27/10, 18190, 18190, 18170, 18170, 12
04/26/10, 18190, 18190, 18150, 18150, 185
04/23/10, 18100, 18190, 18100, 18150, 865
04/21/10, 18100, 18100, 18100, 18100, 22
04/20/10, 17900, 18190, 17900, 18150, 101
04/19/10, 18000, 18000, 17850, 17880, 229
04/16/10, 18445, 18445, 18445, 18445, 2
04/15/10, 18200, 18300, 18200, 18300, 3
04/14/10, 17860, 17950, 17860, 17950, 2185
04/13/10, 18100, 18100, 17830, 17900, 371
04/12/10, 18450, 18500, 17800, 18100, 46
04/09/10, 17650, 18500, 17650, 18350, 538
04/08/10, 17650, 17650, 17600, 17650, 570
04/07/10, 17150, 17950, 17150, 17650, 645
04/06/10, 17290, 17495, 17200, 17350, 942
04/02/10, 17295, 17300, 17295, 17300, 42
04/01/10, 17200, 17295, 17200, 17295, 15
03/31/10, 17200, 17250, 17200, 17250, 30
03/30/10, 17190, 17200, 17125, 17125, 37
03/29/10, 17105, 17200, 17105, 17200, 35
03/26/10, 17200, 17200, 17100, 17100, 25
03/25/10, 17200, 17200, 17200, 17200, 20
03/24/10, 17200, 17200, 17150, 17150, 68
03/23/10, 17070, 17200, 17000, 17150, 152
03/22/10, 17105, 17150, 17070, 17150, 191
03/18/10, 17220, 17220, 17110, 17110, 115
03/17/10, 17300, 17300, 17220, 17220, 42
03/16/10, 17200, 17210, 17200, 17200, 125
03/12/10, 17130, 17200, 17100, 17200, 81
03/11/10, 17210, 17210, 17120, 17120, 20
03/09/10, 17200, 17200, 17200, 17200, 97
03/08/10, 17100, 17500, 17100, 17500, 2717
03/05/10, 17180, 17200, 17180, 17200, 48
03/04/10, 17050, 17200, 17050, 17200, 6
03/03/10, 17250, 17250, 17000, 17000, 333
03/02/10, 17210, 17300, 17205, 17300, 24
03/01/10, 17305, 17305, 17300, 17300, 140
02/26/10, 17350, 17350, 17350, 17350, 1
02/25/10, 17305, 17305, 17300, 17300, 50
02/24/10, 17300, 17300, 17300, 17300, 6466
02/23/10, 17300, 17300, 17300, 17300, 353
02/22/10, 17310, 17310, 17300, 17300, 525
02/19/10, 17315, 17315, 17300, 17305, 532
02/17/10, 17300, 17500, 17300, 17500, 1340
02/16/10, 17390, 17570, 17390, 17560, 52
02/15/10, 17300, 17300, 17300, 17300, 5
02/12/10, 17300, 17360, 17300, 17300, 226
02/11/10, 17300, 17300, 17300, 17300, 32
02/10/10, 17350, 17350, 17300, 17300, 44
02/09/10, 17200, 17300, 17200, 17300, 384
02/08/10, 17250, 17395, 17010, 17300, 1064
02/05/10, 17000, 17190, 17000, 17190, 455
02/04/10, 17300, 17400, 17025, 17200, 1323
02/03/10, 17250, 17300, 17200, 17300, 145
02/02/10, 17010, 17400, 17010, 17125, 900
02/01/10, 17000, 17300, 17000, 17300, 831
01/29/10, 16965, 17350, 16965, 17300, 829
01/28/10, 16855, 17690, 16855, 16970, 282
01/27/10, 16900, 16900, 16810, 16810, 97
01/26/10, 16855, 17000, 16855, 17000, 141
01/25/10, 17210, 17210, 16750, 17100, 2922
01/22/10, 17300, 17400, 17100, 17205, 503
01/21/10, 17750, 17750, 17250, 17750, 3096
01/20/10, 17800, 17900, 17700, 17900, 276
01/19/10, 17150, 18000, 17150, 17800, 348
01/18/10, 17020, 17425, 17020, 17150, 21
01/15/10, 17220, 17250, 17020, 17150, 55
01/14/10, 17300, 17300, 17210, 17250, 144
01/13/10, 17250, 17450, 17200, 17450, 370
01/12/10, 17300, 17300, 16990, 17100, 309
01/11/10, 17000, 17150, 16900, 17150, 212
01/08/10, 16860, 16880, 16850, 16850, 52
01/07/10, 17000, 17000, 16505, 16955, 284
01/06/10, 17000, 17180, 17000, 17000, 70
01/05/10, 17000, 17200, 16810, 17000, 350
01/04/10, 16880, 17595, 16330, 17000, 469
